Age,Amount,bank,cardType,entry_type,gender,transaction,v1,v2,v3,v4,fraud
64,294.79,Bank0,Visa_Debit,chip,m,POS,1.5279333989289499,-1.74615289050007,-1.2689551508997,-1.86780737255851,0
62,1290.0,Bank4,Visa,magnetic,f,POS,-0.7154137464302031,0.608590312773943,1.15550089022062,-0.267565092666965,1
20,235.53,Bank1,Visa,chip,f,POS,0.875729045930217,-0.658493642328057,-0.798642558901491,-0.8898005581455151,0
44,80.0,Bank6,Visa,magnetic,f,ATM,1.21346882866476,-1.3444471399829099,0.870133612143492,-2.1905774209188,0
25,0.95,Bank3,Visa,chip,f,POS,1.22737604446744,0.40081478006531895,0.668634025710124,1.0930659208855,0
62,405.42,Bank0,Visa,INTERNET,f,INTERNET,-0.946958255346437,0.020045960009211,-1.02872154807553,-0.5794078380413411,0
56,1424.65,Bank1,Visa_Debit,INTERNET,m,INTERNET,-0.30189150815071003,-5.41717073218117,-4.15497842511532,-0.505542712815794,0
48,11.5,Bank3,Master,chip,f,ATM,-0.6698723358529151,0.5471279881261041,2.75124223008445,0.28559329630075203,0
26,19.99,Bank1,Visa,magnetic,m,POS,-0.158568814294989,0.483161994598136,0.515466398776296,-0.868530750992374,0
52,10.0,Bank6,Visa,internet,f,INTERNET,-4.15301449873357,8.20479650456012,-15.031714209748099,10.330099825448,1
24,29.87,Bank4,Master,INTERNET,f,INTERNET,1.11733517567557,0.14660969785290198,0.4745507951007801,1.30363025874904,0
66,57.6,Bank2,Visa,magnetic,f,POS,1.31615149553169,-0.6810565296917019,0.0310943916062666,-0.7965085356220931,0
34,121.2,Bank3,Visa_Debit,chip,f,ATM,-0.6583860414882879,-0.0961366536964439,-0.250900983695922,0.712238047870074,0
78,3.44,Bank0,Visa,chip,f,POS,-0.151812815874689,0.14147423518887,0.18081405730936803,-1.38437062731573,0
55,169.14,Bank5,Visa,INTERNET,m,INTERNET,-0.653076343575532,-1.1704014861660101,0.7994106389877491,-0.673398923956396,0
24,84.9,Bank0,Visa_Debit,INTERNET,f,INTERNET,1.9089398918096498,-0.086830679803207,-1.90907037042373,0.5894043821983921,0
62,1.0,Bank6,Master,INTERNET,m,INTERNET,-1.32351200590574,-0.21489407668125302,-2.72831870725302,-3.3117822179209604,0
78,35.47,Bank6,Visa_Debit,INTERNET,m,INTERNET,1.09403924689606,0.124670386962276,0.127542440124981,1.04172621197992,0
54,13.95,Bank2,Visa_Debit,INTERNET,m,INTERNET,1.01547100459187,0.0605860362061865,1.3024952768231002,2.62350451970616,0
69,75.9,Bank5,Master_Debit,magnetic,f,POS,-4.22122078925031,2.87112058054735,-5.8887158872207,6.890952075024839,1
26,170.14,Bank5,Visa,INTERNET,m,INTERNET,0.9047001883992919,0.0124570481229765,0.40579738297308793,1.52622769075012,0
46,7.7,Bank3,Visa_Debit,INTERNET,f,INTERNET,-7.04899511756816,6.21128826140592,-4.30342794133026,-3.06621225795887,0
68,2.67,Bank1,Visa_Debit,chip,f,POS,-1.046078398226,0.9675443051476641,2.03927871284584,-0.024610851558747003,0
24,4.9,Bank2,Visa_Debit,INTERNET,f,INTERNET,-0.14058103866195498,0.423674711485007,0.0232954058825723,-1.27026328293275,0
42,7.99,Bank8,Visa_Debit,chip,m,POS,-0.267826479726599,0.835087078287439,0.138405243309945,-0.6211227250039351,0
42,70.0,Bank0,Visa,chip,m,ATM,1.0738640160760602,-0.4209941740896311,0.8358642562116121,0.0989793473618834,0
52,123.10000000000001,Bank6,Visa_Debit,internet,f,INTERNET,-7.5039262374813696,-0.36062800994939903,-3.83095228272519,2.48610285639632,1
70,7.18,Bank8,Visa,magnetic,m,ATM,-0.918412391311087,2.17491244657029,-0.612258861885946,2.95553495066067,0
67,25.6,Bank6,Visa,chip,f,ATM,1.2268824371479299,-0.0970814161596459,0.652880420038687,0.40880755253555107,0
19,1.98,Bank5,Visa,INTERNET,f,INTERNET,2.01321651884889,-0.0260747232503536,-0.984113712049433,0.312756144884317,0
64,141.01,Bank1,Visa,INTERNET,f,INTERNET,0.9569453872013409,-1.40672995737001,1.00168926733889,-0.445735236758787,0
56,28.75,Bank2,Visa,magnetic,m,POS,1.1430193019058998,-0.23686396193431894,1.21873901263009,0.88176590490659,0
44,69.0,Bank0,Visa,INTERNET,m,INTERNET,1.06893656824956,-0.331761732831768,1.0358209408167,0.0971150184417827,0
42,319.0,Bank3,Visa,INTERNET,f,INTERNET,-1.5681101158116102,-0.7806667308118659,1.01932179717978,-1.64924283737179,0
26,53.77,Bank6,Visa_Debit,INTERNET,f,INTERNET,-0.310689547667925,1.05396943952668,-0.668147260227978,-0.9310770187899791,0
40,3.99,Bank7,Visa,chip,f,ATM,1.1658280330661899,0.21275133032274302,0.284792532709743,0.533474439087607,0
29,71.95,Bank3,Visa,INTERNET,f,INTERNET,1.77781267554153,-0.903322942204438,-0.758785729869049,-0.0525690288764539,0
21,19.05,Bank1,Visa,chip,m,ATM,1.9941516949676898,-0.700799152025007,-0.5725228373107429,-0.910116572202325,0
59,73.35,Bank4,Visa,magnetic,f,ATM,2.02639372047596,-0.982964756812851,-0.804331712602214,-0.306747540431018,0
78,179.35,Bank4,Master_Debit,INTERNET,f,INTERNET,0.8380686753149371,-0.5604416072510849,0.771550526450456,1.5744350058236298,0
55,0.12,Bank1,Visa_Debit,INTERNET,f,INTERNET,1.22151233792928,0.372634835742347,0.799270014587548,1.09463495368527,0
38,34.31,Bank4,Visa,magnetic,m,POS,-0.5098758221851111,1.4923896181937,-2.40892555600388,0.0889647826007157,0
56,230.72,Bank0,Master,chip,m,ATM,1.5492966261816001,-0.698490775829701,-2.0058058179161997,0.45497909173088297,0
29,16.92,Bank5,Visa,INTERNET,f,INTERNET,-0.7317601885053701,0.87351775677278,0.8527558714442129,0.482320849885175,0
78,12.0,Bank1,Visa_Debit,chip,m,POS,-1.18064755346619,1.60046945496876,0.4923452123587821,-0.654972122092885,0
74,5.5,Bank4,Visa,INTERNET,f,INTERNET,0.520196615249229,1.6648277672603797,-3.76240454051213,0.544541875616341,0
59,108.0,Bank8,Visa,INTERNET,m,INTERNET,-0.32920465881711,0.130464444769779,0.904094282750313,-1.65669034436362,0
69,9.99,Bank8,Visa,magnetic,f,ATM,1.03793133144535,-0.08464324724498101,0.31095818820226695,1.1518208027860901,0
50,12.99,Bank0,Visa_Debit,INTERNET,f,INTERNET,1.26024441069236,0.33621203395599203,0.15068092801585098,0.6144859889029529,0
20,1.98,Bank0,Visa,magnetic,m,POS,-0.7996155335829,0.0476585019074236,1.64351950881,-0.473964196525959,0
18,8.72,Bank2,Master,magnetic,m,ATM,1.26352118139801,-0.5415627554367871,0.7852653828178979,0.24430480526925602,0
63,35.49,Bank4,Visa,INTERNET,f,INTERNET,-2.0561547932435102,-1.08049718778488,3.4673851616613596,3.1545869340384303,0
34,71.8,Bank6,Visa,internet,f,INTERNET,0.290155157802135,0.0492431315858544,-0.7405236661026908,2.86546277005979,1
77,15.0,Bank8,Master_Debit,INTERNET,m,INTERNET,2.28724852257591,-0.651537538193843,-1.7731183895348999,-1.1626424132156201,0
19,110.0,Bank1,Visa_Debit,chip,m,ATM,-0.258618424209501,-0.37766233791397796,1.1048399007852299,-2.23700022736091,0
59,11.5,Bank5,Master,INTERNET,f,INTERNET,0.195518936431268,0.650994721576912,0.091220913891386,-0.15633811927680802,0
24,1.0,Bank7,Visa,INTERNET,f,INTERNET,2.05056245118592,0.163079849550996,-1.6054696151465602,1.40844815880178,0
67,41.94,Bank2,Master,chip,f,ATM,2.08437408370082,-1.3083353072511799,-1.83612527592157,-1.90731129198273,0
64,89.95,Bank0,Visa_Debit,magnetic,m,ATM,-1.5596856234038898,1.23887302830057,-0.8443534889587321,-1.06884070403183,0
70,10.62,Bank2,Visa_Debit,chip,m,ATM,1.1285742693169298,0.35402716205421203,1.17798894418146,2.6039946114059402,0
59,164.95,Bank4,Visa,chip,f,POS,-0.9010877535688778,-0.0773029259301947,0.509688063808368,-1.1722176866696201,0
34,351.4,Bank6,Visa_Debit,chip,m,ATM,-0.5252265643001129,0.18282949949390698,0.798174762699127,1.02990388020002,0
65,183.8,Bank10,Visa,magnetic,f,ATM,1.21023782532983,-1.31036109682066,-0.0514484469682407,-1.21537935035525,0
76,1.79,Bank5,Visa,chip,f,ATM,-3.6036308728283797,3.7596953408309304,-3.36525163283669,-0.640950376815886,0
27,75.0,Bank5,Visa,chip,m,ATM,1.92291746049203,-0.326095943131055,-1.64907598396407,-0.0745148232873627,0
40,4.48,Bank7,Master_Debit,magnetic,m,POS,-0.43672545944302,1.113414859582,1.71721133216958,0.0376083087626012,0
47,40.0,Bank3,Visa,chip,m,ATM,-1.8745027543408799,1.94779847682776,0.0981946501003792,-1.4821921066952601,0
49,1.79,Bank5,Visa,chip,m,POS,1.2033712695521799,0.242977440125254,0.6304017494210521,0.548002372980656,0
29,5.51,Bank1,Visa,chip,f,ATM,2.2039336854423,-0.7477970572114879,-1.4391833905890399,-0.994530400254695,0
72,60.0,Bank3,Master_Debit,INTERNET,f,INTERNET,-0.80042604103906,-0.28401105303612395,1.46782577534214,-2.8305237447305096,0
61,10.0,Bank7,Visa,magnetic,f,POS,1.44827977746081,-0.274486775846974,-0.408513995617311,-0.833296844905193,0
23,93.75,Bank0,Master,magnetic,m,ATM,-0.26077350934115695,-0.8942700766033029,-1.4219611871937798,-2.7693835081829303,0
37,7.08,Bank1,Visa,chip,m,ATM,-0.549561639130964,1.3988832303575,3.2131996148315096,4.3846924847189,0
71,10.0,Bank4,Visa,internet,m,INTERNET,-4.075974684862681,0.9630312540926128,-5.07607019842086,4.9559633578155,1
28,1.79,Bank0,Visa_Debit,magnetic,f,ATM,1.19293902743665,0.204137452716686,0.14886678487069,0.45612634855572104,0
63,330.0,Bank3,Visa,magnetic,f,POS,-1.02306713479223,-1.13301507875879,2.15378574773661,0.0149740621815691,0
61,9.99,Bank2,Visa_Debit,chip,m,POS,-0.39931803135738203,0.7546973802632679,1.58416212280339,-0.366043371199323,0
42,1.98,Bank2,Master,magnetic,m,POS,-0.43812788543208503,1.1217751418239,1.3769574195099,0.0878128935371709,0
76,30.67,Bank1,Visa_Debit,INTERNET,f,INTERNET,1.84944232863933,-0.66892670351939,0.141211058273922,0.9602919378704141,0
64,22.28,Bank8,Master,chip,f,ATM,-0.9556303723998628,0.495279288693045,1.2262892652679098,-1.50873408397183,0
56,15.0,Bank4,Visa_Debit,INTERNET,m,INTERNET,1.4540229554653898,-0.362021962695613,0.257280611857666,-0.8671144059614749,0
68,40.0,Bank3,Master_Debit,magnetic,f,POS,1.1463234582578998,0.30155910912460804,0.21986469625786398,1.03986817828734,0
54,2.99,Bank2,Visa_Debit,chip,f,POS,2.09031634112785,0.0134129971315916,-1.51609030011881,0.225040034321436,0
65,1.0,Bank5,Master,magnetic,m,ATM,-1.93208890797892,1.40938078901759,1.4369479168734398,4.26654843446969,0
41,0.76,Bank1,Master_Debit,INTERNET,f,INTERNET,2.0967933090251396,0.5699208782119201,-3.3785896532658195,0.508199906844698,0
61,12.08,Bank3,Visa,INTERNET,f,INTERNET,1.2069014612435,-0.133568669839991,0.8247351947275259,0.279264099013262,0
43,99.99,Bank10,Visa,chip,m,POS,-2.48905589659582,1.45135353114762,-1.3523104098956,-0.5372414673985251,0
33,60.15,Bank3,Master,INTERNET,m,INTERNET,-1.15957427629242,-0.0371346838714973,-1.24051153558006,-0.208678834620376,0
78,0.77,Bank3,Visa_Debit,magnetic,f,ATM,1.1147948766869,0.356280299650091,0.787384635644255,2.25810644864581,0
71,41.98,Bank7,Visa_Debit,chip,m,POS,1.9643982844788601,0.146873716500095,-1.62127337207912,1.4155677018708601,0
52,0.89,Bank14,Master,INTERNET,f,INTERNET,1.1944756393973,0.187045514417619,0.144145961182923,0.45807322461242994,0
46,1.01,Bank3,Visa,chip,m,ATM,0.62568383349204,1.66779324069359,-0.0299622809211495,4.64619494266902,0
50,11.99,Bank0,Visa,magnetic,m,POS,1.30750195951095,-0.19824376146217498,-0.7016132845553971,-0.872271741105077,0
50,21.98,Bank3,Visa_Debit,INTERNET,m,INTERNET,-0.780230795775333,1.13644730597129,0.67970504170468,-0.6973373343676379,0
21,3112.7999999999997,Bank9,Visa,chip,m,POS,-2.25053480921229,2.3657548777231203,-2.9554911792438503,0.0897905975142065,1
24,10.0,Bank2,Visa_Debit,magnetic,f,POS,1.14043132434726,1.1342430027989199,-1.4294547407265499,2.01222598912655,1
25,16.79,Bank3,Visa,chip,m,POS,-0.19031049260027,0.484943692899401,-0.118257169938475,-1.1068747528129,0
74,11.35,Bank5,Visa,magnetic,m,POS,0.54216886457609,1.38355841745272,-1.11439933700746,4.237074325053181,0
20,41.0,Bank2,Master,INTERNET,m,INTERNET,1.28041450328453,-0.6474518138623441,0.04674531385390099,-0.6591336668640689,0
27,0.76,Bank3,Visa,chip,f,ATM,1.17836386174598,0.444452843800443,-0.39872330075993,0.7244859324298291,0
50,7.68,Bank1,Visa,chip,f,ATM,-0.391385794222623,1.18613334634944,1.8059095714592701,1.84798287518222,0
58,28.93,Bank2,Visa,chip,m,POS,-0.884876000026793,0.242886796549362,2.24619805802398,0.0282807940688058,0
50,42.6,Bank3,Visa,INTERNET,m,INTERNET,-0.128849549392933,0.35123270556782904,0.9146515860568809,-0.816965174746443,0
79,86.0,Bank0,Visa,INTERNET,f,INTERNET,-1.43504466032068,0.25665205462495605,1.88135457688243,-0.795112471794398,0
58,39.8,Bank7,Visa,chip,m,ATM,-1.06440397421207,1.12773477023594,1.28405307494654,1.08888169396453,0
32,62.65,Bank2,Master,chip,m,POS,-0.5331754282468371,-0.230856856208028,0.635682786943268,-1.8734094335406202,0
34,143.75,Bank3,Visa,INTERNET,f,INTERNET,1.7393378792524,0.40294770061464796,-1.7529659644224098,3.6840356001603998,0
76,283.57,Bank9,Visa,chip,m,POS,0.8144627273192551,-0.9598081704453729,-0.8686780605692591,0.0828153732544057,0
58,4.86,Bank5,Visa,chip,m,POS,-1.28118849608972,0.4639134942955349,1.6683547716844198,-0.44838778536405,0
38,54.99,Bank0,Visa_Debit,chip,f,POS,2.0586945832292,-0.892632887403364,-0.6025706129606229,-0.501310599907879,0
60,79.95,Bank5,Visa,magnetic,f,POS,1.8203293221579497,-0.6468328560576441,-0.5820419653336,0.00331989074243697,0
54,23.3,Bank6,Visa,INTERNET,m,INTERNET,-1.09347957670081,0.474939949581549,1.85203793924748,0.40663381222505607,0
75,0.89,Bank1,Visa,INTERNET,m,INTERNET,2.09472695778067,0.0550556866985792,-1.50370804668868,0.21864777075498,0
27,0.0,Bank2,Master_Debit,INTERNET,m,INTERNET,1.77070305680759,0.18314819851616,-0.422451731690508,3.3521657464685695,0
76,80.0,Bank2,Master_Debit,magnetic,f,POS,-0.925304149667922,0.8798317542647339,2.12698822736968,0.5111905723555751,0
42,19.99,Bank1,Visa_Debit,chip,m,POS,1.25791311326245,-0.195039439152294,-0.86444575986074,-0.0711885845288069,0
44,0.89,Bank4,Visa,INTERNET,m,INTERNET,1.317519944551,0.37149490775317495,-0.0341062341558437,0.49062576763233706,0
31,15.18,Bank7,Visa,chip,m,POS,-0.6992566245245769,1.21695463298007,1.47939579478751,0.34049610175498,0
47,7.6,Bank3,AmEx,internet,f,INTERNET,1.03663855772541,0.407227280182074,0.7577061649445699,3.16182144737059,1
54,66.98,Bank0,Visa_Debit,chip,f,POS,1.16158301933359,-0.410034811470118,-0.9844755152202171,-0.290360957285607,0
62,13.79,Bank3,Visa_Debit,chip,f,POS,2.00567915355529,-0.5277285536931621,-2.481791468157,-0.421909727581041,0
25,10.0,Bank4,Visa_Debit,chip,m,ATM,-26.4577446501446,16.497471901867,-30.1773174564996,8.90415677106517,1
59,253.84,Bank1,Visa,INTERNET,m,INTERNET,0.815948714887683,-1.18931566204252,0.23555671833744002,0.653923292997319,0
61,1.0,Bank3,Visa_Debit,chip,f,POS,-0.833104602304047,1.1175334533560801,0.780461906162393,-0.800963774571023,0
72,59.0,Bank2,Visa_Debit,chip,m,ATM,-0.985168513326284,-0.5627649117416229,0.9137593767062241,-2.87651001496965,0
29,11.5,Bank4,Visa_Debit,chip,m,ATM,-0.7994182350138481,0.30651781429036307,2.5462716134519603,0.0785028949342748,0
46,24.700000000000003,Bank1,Master,chip,m,ATM,0.0510754846328574,1.31042652386526,0.733222065309853,2.62028192286183,1
72,162.0,Bank1,Visa,INTERNET,m,INTERNET,2.00149530464022,-1.93616823901667,-1.28210566775632,-1.07308655984933,0
41,103.0,Bank6,Master,magnetic,m,POS,0.999149641960318,-0.293463432909044,0.763801516039777,1.09868830418336,0
74,136.5,Bank1,Visa_Debit,INTERNET,f,INTERNET,-1.00765656456264,-0.14373726733335598,1.38985435337378,-0.791044415208485,0
43,1.0,Bank8,Master,chip,f,POS,-1.36966073542598,1.38428031826214,-0.26899653102142,-2.8630567017166095,0
56,457.95,Bank2,Visa_Debit,INTERNET,m,INTERNET,1.38664179134878,-2.9625773791534304,-0.24230533240196203,-1.20213967028203,0
68,75.42,Bank11,Master,INTERNET,m,INTERNET,-1.4232910154151601,0.0137320919903636,1.16232364386306,-1.4368414528625602,0
78,2.67,Bank3,Visa,chip,f,POS,0.0202732068951347,0.8130975048026541,0.177981906170863,-0.788447206776611,0
32,15.55,Bank0,Visa,chip,f,POS,2.02232219034487,0.227793139325088,-1.51170917780989,1.5964304348192702,0
44,1399.0,Bank2,Visa,internet,m,INTERNET,-19.1397328634111,9.28684735978866,-20.134992104854,7.81867331002574,1
22,256.15,Bank6,Visa,INTERNET,f,INTERNET,-0.976111000512795,-0.31583772975227503,-1.3860114810178799,-3.21625196393363,0
29,455.09999999999997,Bank2,Visa,internet,f,INTERNET,-5.90492080575337,4.43991138307409,-8.63180221299529,7.78868440738042,1
34,139.0,Bank9,Master_Debit,INTERNET,f,INTERNET,1.5849043976132602,-1.0840908804318399,0.503785076267569,1.57023860093432,0
42,500.0,Bank1,Master,magnetic,f,POS,-6.7370517987999,-3.49975181466432,-1.41360337839496,-0.174385829698207,0
37,166.14,Bank0,Master_Debit,INTERNET,f,INTERNET,-14.839073954642501,9.628396475894329,-9.87032551502886,-0.0100240033922884,0
30,406.41,Bank4,Visa,magnetic,f,POS,-2.57627114416327,-1.3494632697983997,1.63821122239122,-0.246103934009066,0
66,3.75,Bank5,Visa,chip,f,ATM,1.23042704646578,0.690502146277307,0.45655792373724996,2.3681365557642002,0
48,0.0,Bank5,Visa,chip,f,POS,1.77065253504772,0.178156940622396,-0.423884232223258,3.3528352346950197,0
54,26.25,Bank10,Master_Debit,INTERNET,f,INTERNET,-1.3671328159257798,2.07970678510809,-0.350681776248151,0.24597129907167498,0
44,19.95,Bank4,Visa_Debit,chip,m,POS,2.1756417956362,-0.7143303428183999,-1.3533211022833003,-0.6974302610783539,0
32,454.79999999999995,Bank3,Visa,internet,m,INTERNET,-13.5120737201635,8.215176736879389,-16.5826057272747,6.207368890197589,1
43,100.83,Bank1,AmEx,INTERNET,f,INTERNET,1.35014149345434,-1.13240038059556,-0.0777899398531397,-1.47245088207425,0
42,1.98,Bank0,Visa,INTERNET,m,INTERNET,1.25543928787263,0.307728903801174,0.292700171373052,0.69987312813193,0
75,10.0,Bank3,Visa,INTERNET,m,INTERNET,0.0376722781169053,-0.43907033921174,1.2314633563358102,-2.25030394056934,0
72,11.5,Bank2,Visa_Debit,INTERNET,m,INTERNET,-1.22067090984699,0.8610751918713929,2.1947602140672,-0.120909588581802,0
24,522.55,Bank8,Master_Debit,INTERNET,m,INTERNET,1.30083395032425,-3.02731050731246,-1.03011532242327,-1.20754659754864,0
79,35.0,Bank0,Visa,chip,m,ATM,0.999550168553363,-0.154173222562115,1.0208766901661501,1.60483788716048,0
47,3.13,Bank1,Visa_Debit,INTERNET,m,INTERNET,-0.0822884856657977,1.25636816609256,-0.202580277058632,-0.228093602669256,0
50,70.0,Bank8,Visa_Debit,INTERNET,f,INTERNET,-0.9193806737245971,1.3341886788473702,1.3992138584063798,0.028698772438904,0
42,1.29,Bank9,Master,magnetic,f,ATM,-1.14141165660718,0.472105746520184,1.89634983336874,-0.27404107910118103,0
34,30.2,Bank1,Visa,INTERNET,f,INTERNET,-1.53018050265881,-0.6953399171515191,1.75599930943041,-0.988575814175928,0
79,0.76,Bank2,Visa,chip,f,POS,1.2573126684204299,0.5559944746735079,-0.697615355458888,0.68492099054115,0
25,9.82,Bank0,Master,INTERNET,m,INTERNET,1.1586159288131102,-0.620622865183908,1.4051524171637602,0.6721158814085939,0
34,7.22,Bank2,Visa,chip,f,ATM,-1.00285459749779,1.24126508049025,0.5912101846999829,-0.352472241255689,0
73,19.78,Bank10,Visa,magnetic,m,POS,-0.346721078068145,0.827116079751555,1.67316405894973,-0.0432685541859074,0
64,6.88,Bank1,Master_Debit,magnetic,m,ATM,2.02414730953401,-0.103973036203354,-1.1799823098053999,0.21583940651552902,0
59,151.67,Bank8,Visa_Debit,INTERNET,f,INTERNET,-4.239659959797129,2.57444973449831,1.35043775667078,-2.17614324221035,0
20,49.0,Bank1,Visa_Debit,magnetic,m,ATM,-0.791243446132262,-0.685409955103112,2.77572902989205,-3.00945105278107,0
60,46.04,Bank4,Visa,chip,f,ATM,-0.418462884388267,0.619981432835755,2.26314183029896,-0.10589999127725999,0
25,9.82,Bank7,Master,chip,m,POS,1.9292040071314298,0.19342177443298,-0.134377973399921,3.65347990977505,0
28,16.0,Bank12,Visa,chip,m,ATM,1.89893630103406,0.441269920772928,-1.3250743150034598,3.63049550232315,0
48,1.0,Bank7,Visa_Debit,chip,m,ATM,-0.867178752489299,-0.157472448124433,1.8450355269510401,-0.583709079682509,0
24,5.0,Bank4,Visa_Debit,chip,m,POS,1.23361102409327,-0.103528766114266,0.407795927562724,0.974612699516585,0
31,7279.099999999999,Bank3,Visa,internet,m,INTERNET,-2.35634817171224,1.74636046414013,-6.374623620596349,1.7722054455123002,1
23,1885.2,Bank2,Visa,magnetic,m,ATM,-10.6323749061596,7.251936228554139,-17.6810718207918,8.20414440620562,1
60,10.6,Bank8,Visa_Debit,chip,m,POS,1.13630210281364,0.0832247512008957,0.503451137224182,1.48807465837136,0
22,200.0,Bank8,Visa,chip,f,POS,1.8092181827891,-0.4164868766620421,-2.7080330730147497,0.198924837354134,0
53,18.99,Bank2,Master,INTERNET,m,INTERNET,-0.636148198838109,1.1444470755848002,1.1154546868518502,-0.0231205678026347,0
26,1.79,Bank3,Master_Debit,chip,m,ATM,0.100157895556453,0.826440323203201,-0.24407431562034101,-1.02898709307897,0
44,4.78,Bank2,Visa,chip,f,ATM,1.1927569032396999,0.24699164998988896,0.39350057322985,0.634735909245024,0
23,69.0,Bank9,Visa,INTERNET,m,INTERNET,1.18725270199279,0.00421628477098165,-0.133485717873845,0.24943029138766198,0
69,272.65,Bank1,Master,INTERNET,f,INTERNET,-2.03558934128174,-2.19368930577542,1.9516604903822699,-3.01940773745499,0
27,32.2,Bank4,Visa,internet,f,INTERNET,1.88961791435199,1.07309853428207,-1.6780175221382498,4.17326819444992,1
24,3200.1,Bank2,Visa,magnetic,f,ATM,-3.36776957405755,0.0992494427033949,-6.14848744863103,3.4019553678123504,1
30,15.0,Bank2,Master,INTERNET,m,INTERNET,0.355166616309856,0.18138457917931897,-0.331508257293924,-2.12671761347689,0
75,3908.0,Bank3,Master,INTERNET,m,INTERNET,-5.12764464992692,-13.3972736254846,-6.7440234538278405,1.6528158655905199,0
49,1.98,Bank3,Visa,chip,m,POS,0.174487227249936,0.96711310910035,-0.791324786018032,-0.889462186130583,0
50,0.0,Bank7,Visa_Debit,magnetic,m,ATM,1.88218082972586,0.242506573817651,-0.329605408441362,3.83033350486098,0
48,64.99,Bank3,Master,INTERNET,f,INTERNET,1.07267657957656,-0.39735980687195505,1.16638434732745,0.9182679030504179,0
64,0.0,Bank7,Visa,internet,f,INTERNET,0.457845399378466,1.37376948070694,-0.4889260093482271,2.80535094114905,1
46,311.47,Bank1,Master,chip,f,POS,1.64969334995273,-1.83493495068434,-2.25442676824952,-1.7201992087446898,0
75,3600.0,Bank2,Visa_Debit,magnetic,f,ATM,-1.5542163678827399,1.6942292894716697,-0.903333638062708,2.42543608490852,1
27,2.69,Bank4,Visa_Debit,chip,f,ATM,0.193564399506146,1.07112890795798,-0.662140912686408,-0.702100803290356,0
40,190.2,Bank0,Master_Debit,internet,f,INTERNET,-0.8608268924699051,3.13178963278262,-5.05296813449749,5.42094070941518,1
75,33.99,Bank3,Visa,INTERNET,m,INTERNET,1.17734928714856,0.33547163274881897,0.40494655592573203,1.2562857990694398,0
40,164.46,Bank4,Master,INTERNET,f,INTERNET,-0.866623016413414,1.01336208847134,-0.29878358126181503,1.4547743540918898,0
26,432.0,Bank1,Visa,magnetic,f,POS,0.4018064614544,-1.8204057985792,0.407480267867437,0.763250184431772,0
69,10.0,Bank1,Visa,magnetic,f,ATM,-13.1926709562391,12.785970638297998,-9.90665002092758,3.32033688288942,1
27,1.99,Bank0,Visa_Debit,INTERNET,m,INTERNET,-0.0314179877452634,0.83113846886475,-0.0316187685435448,-0.570624629572411,0
27,0.99,Bank8,Visa,INTERNET,m,INTERNET,2.11708186534734,-0.042162562660125996,-1.3714242913694399,0.235733628153108,0
26,1.5,Bank5,Visa,INTERNET,m,INTERNET,0.331395752411565,1.20966833289571,-0.536351556713518,0.939166847581201,0
58,0.1,Bank2,Visa,internet,m,INTERNET,-1.2712441917143702,2.46267526851135,-2.85139500331783,2.3244800653477995,1
26,12.36,Bank0,Master_Debit,magnetic,f,POS,1.35560874083893,-0.582040266011287,0.5180996887542391,-0.699854972891219,0
19,1.0,Bank1,Visa_Debit,INTERNET,m,INTERNET,2.02487637545367,-0.17153656318634397,-1.43268384907972,0.0850308290864642,0
50,1.18,Bank10,Visa,INTERNET,f,INTERNET,-0.79893796782101,1.4953664678724599,1.12573415316203,0.6617780215477471,0
24,17.77,Bank5,Master_Debit,INTERNET,m,INTERNET,-1.0605127209959901,0.0809762311707678,1.7868512081572399,-0.6081735454035601,0
37,1271.4,Bank0,Visa,internet,f,INTERNET,-0.8482902165651139,2.71988211593934,-6.19907019688041,3.0444371862191897,1
26,1.29,Bank8,Visa,chip,f,ATM,2.05864445688912,-0.13113881336880198,-1.1158283603520902,0.40166065745070706,0
55,129.7,Bank3,Visa,chip,f,ATM,-0.6603216096789121,1.03279100564278,1.0823408428566,0.944963029479174,0
76,26.0,Bank0,Visa_Debit,INTERNET,f,INTERNET,0.15490511732645001,-0.296556809037063,1.02428170254428,-1.9667967675542701,0
34,8.62,Bank11,AmEx,INTERNET,m,INTERNET,-1.46975086681766,1.41202649530371,-0.41483235134731894,-0.767006334348042,0
34,35.26,Bank7,Visa,chip,m,ATM,-0.218026229655607,-0.43287311214868,2.19526788585575,-0.6720537094415591,0
44,7.57,Bank3,Visa,INTERNET,m,INTERNET,1.9738185543726499,0.7453081099941871,-1.41616743361252,3.7198859304228997,0
53,0.89,Bank11,Visa,magnetic,m,POS,-0.43600749858769394,0.9858635925368342,0.40483596628626706,-0.633819717835189,0
22,2.95,Bank5,Visa,INTERNET,m,INTERNET,1.9495346224107901,-0.27700213699334997,-0.36650637493923105,0.22321359175646202,0
59,9.99,Bank1,Master_Debit,chip,f,ATM,1.09466324350746,-0.0543227750237882,1.3970921010751,1.2719018607865802,0
48,10.0,Bank0,Visa,internet,m,INTERNET,-3.7058559456413,4.10787318567637,-3.80365599543613,1.7103144479195902,1
65,20.0,Bank3,Visa,internet,f,INTERNET,-3.0034594221340094,2.09615030972986,-0.4870303478655779,3.06945315960973,1
72,10.0,Bank1,Visa,magnetic,m,ATM,1.15937314510686,2.84479469928473,-4.05067950821309,4.77770088131929,1
